149 1534503669 23.800000 -1.000000 -101.000000 0.000000 0.000000
149 1534503670 23.800000 -1.000000 -101.000000 0.000000 0.000000
149 1534503671 23.800000 -1.000000 -101.000000 0.000000 0.000000
149 1534503672 23.800000 -1.000000 -101.000000 0.000000 0.000000
149 1534503673 23.800000 -1.000000 -101.000000 0.000000 0.000000
149 1534503674 36.000000 -1.000000 -101.000000 0.000000 0.000000
149 1534503675 36.000000 -1.000000 -101.000000 0.000000 0.000000
149 1534503676 36.000000 -1.000000 -101.000000 0.000000 0.000000
149 1534503677 36.000000 -1.000000 -101.000000 0.000000 0.000000
149 1534503678 36.000000 -1.000000 -101.000000 0.000000 0.000000
149 1534503679 40.600000 -1.000000 -101.000000 0.000000 0.000000
149 1534503680 40.600000 -1.000000 -101.000000 0.000000 0.000000
149 1534503681 40.600000 -1.000000 -101.000000 0.000000 0.000000
154 1534503669 2.600000 -1.000000 -101.000000 0.000000 0.000000
154 1534503670 2.600000 -1.000000 -101.000000 0.000000 0.000000
154 1534503671 2.600000 -1.000000 -101.000000 0.000000 0.000000
154 1534503672 2.600000 -1.000000 -101.000000 0.000000 0.000000
154 1534503673 2.600000 -1.000000 -101.000000 0.000000 0.000000
154 1534503674 4.800000 -1.000000 -101.000000 0.000000 0.000000
154 1534503675 4.800000 -1.000000 -101.000000 0.000000 0.000000
154 1534503676 4.800000 -1.000000 -101.000000 0.000000 0.000000
154 1534503677 4.800000 -1.000000 -101.000000 0.000000 0.000000
154 1534503678 4.800000 -1.000000 -101.000000 0.000000 0.000000
154 1534503679 5.800000 -1.000000 -101.000000 0.000000 0.000000
154 1534503680 5.800000 -1.000000 -101.000000 0.000000 0.000000
154 1534503681 5.800000 -1.000000 -101.000000 0.000000 0.000000
149 1534503682 40.600000 -1.000000 -101.000000 0.000000 0.000000
149 1534503683 40.600000 -1.000000 -101.000000 0.000000 0.000000
149 1534503684 33.600000 -1.000000 -101.000000 0.000000 0.000000
149 1534503685 33.600000 -1.000000 -101.000000 0.000000 0.000000
149 1534503686 33.600000 -1.000000 -101.000000 0.000000 0.000000
149 1534503687 33.600000 -1.000000 -101.000000 0.000000 0.000000
149 1534503688 33.600000 -1.000000 -101.000000 0.000000 0.000000
149 1534503689 40.600000 -1.000000 -101.000000 0.000000 0.000000
149 1534503690 40.600000 -1.000000 -101.000000 0.000000 0.000000
149 1534503691 40.600000 -1.000000 -101.000000 0.000000 0.000000
149 1534503692 40.600000 -1.000000 -101.000000 0.000000 0.000000
149 1534503693 40.600000 -1.000000 -101.000000 0.000000 0.000000
149 1534503694 37.800000 -1.000000 -101.000000 0.000000 0.000000
149 1534503695 37.800000 -1.000000 -101.000000 0.000000 0.000000
149 1534503696 37.800000 -1.000000 -101.000000 0.000000 0.000000
149 1534503697 37.800000 -1.000000 -101.000000 0.000000 0.000000
149 1534503698 37.800000 -1.000000 -101.000000 0.000000 0.000000
149 1534503699 37.800000 -1.000000 -101.000000 0.000000 0.000000
149 1534503700 37.800000 -1.000000 -101.000000 0.000000 0.000000
149 1534503701 37.800000 -1.000000 -101.000000 0.000000 0.000000
149 1534503702 37.800000 -1.000000 -101.000000 0.000000 0.000000
149 1534503703 37.800000 -1.000000 -101.000000 0.000000 0.000000
149 1534503704 73.400000 -1.000000 -101.000000 0.000000 0.000000
149 1534503705 73.400000 -1.000000 -101.000000 0.000000 0.000000
149 1534503706 73.400000 -1.000000 -101.000000 0.000000 0.000000
149 1534503707 73.400000 -1.000000 -101.000000 0.000000 0.000000
149 1534503708 73.400000 -1.000000 -101.000000 0.000000 0.000000
149 1534503709 93.000000 -1.000000 -101.000000 0.000000 0.000000
149 1534503710 93.000000 -1.000000 -101.000000 0.000000 0.000000
149 1534503711 93.000000 -1.000000 -101.000000 0.000000 0.000000
149 1534503712 93.000000 -1.000000 -101.000000 0.000000 0.000000
149 1534503713 93.000000 -1.000000 -101.000000 0.000000 0.000000
149 1534503714 2.200000 -1.000000 -101.000000 0.000000 0.000000
149 1534503715 2.200000 -1.000000 -101.000000 0.000000 0.000000
149 1534503716 2.200000 -1.000000 -101.000000 0.000000 0.000000
149 1534503717 2.200000 -1.000000 -101.000000 0.000000 0.000000
149 1534503718 2.200000 -1.000000 -101.000000 0.000000 0.000000
149 1534503719 17.000000 -1.000000 -101.000000 0.000000 0.000000
149 1534503720 17.000000 -1.000000 -101.000000 0.000000 0.000000
154 1534503743 2.000000 -1.000000 2.000000 2.000000 4.000000
154 1534503742 2.000000 -1.000000 2.000000 2.000000 4.000000
154 1534503741 2.000000 -1.000000 2.000000 2.000000 4.000000
154 1534503740 2.000000 -1.000000 2.000000 2.000000 4.000000
154 1534503739 2.000000 -1.000000 2.000000 2.000000 4.000000
154 1534503728 6.000000 -1.000000 6.000000 6.000000 36.000000
154 1534503727 6.000000 -1.000000 6.000000 6.000000 36.000000
154 1534503726 6.000000 -1.000000 6.000000 6.000000 36.000000
154 1534503725 6.000000 -1.000000 6.000000 6.000000 36.000000
154 1534503724 6.000000 -1.000000 6.000000 6.000000 36.000000
154 1534503723 1.800000 -1.000000 1.800000 1.800000 3.240000
154 1534503722 1.800000 -1.000000 1.800000 1.800000 3.240000
154 1534503721 1.800000 -1.000000 1.800000 1.800000 3.240000
154 1534503720 1.800000 -1.000000 1.800000 1.800000 3.240000
154 1534503719 1.800000 -1.000000 1.800000 1.800000 3.240000
154 1534503718 1.000000 -1.000000 1.000000 1.000000 1.000000
154 1534503717 1.000000 -1.000000 1.000000 1.000000 1.000000
154 1534503716 1.000000 -1.000000 1.000000 1.000000 1.000000
154 1534503715 1.000000 -1.000000 1.000000 1.000000 1.000000
154 1534503714 1.000000 -1.000000 1.000000 1.000000 1.000000
154 1534503713 0.600000 -1.000000 0.600000 0.600000 0.360000
154 1534503712 0.600000 -1.000000 0.600000 0.600000 0.360000
154 1534503711 0.600000 -1.000000 0.600000 0.600000 0.360000
154 1534503710 0.600000 -1.000000 0.600000 0.600000 0.360000
154 1534503709 0.600000 -1.000000 0.600000 0.600000 0.360000
154 1534503708 4.600000 -1.000000 4.600000 4.600000 21.160000
154 1534503707 4.600000 -1.000000 4.600000 4.600000 21.160000
154 1534503706 4.600000 -1.000000 4.600000 4.600000 21.160000
154 1534503705 4.600000 -1.000000 4.600000 4.600000 21.160000
154 1534503704 4.600000 -1.000000 4.600000 4.600000 21.160000
154 1534503703 5.400000 -1.000000 5.400000 5.400000 29.160000
154 1534503702 5.400000 -1.000000 5.400000 5.400000 29.160000
154 1534503701 5.400000 -1.000000 5.400000 5.400000 29.160000
154 1534503700 5.400000 -1.000000 5.400000 5.400000 29.160000
154 1534503699 5.400000 -1.000000 5.400000 5.400000 29.160000
154 1534503698 5.400000 -1.000000 5.400000 5.400000 29.160000
154 1534503697 5.400000 -1.000000 5.400000 5.400000 29.160000
154 1534503696 5.400000 -1.000000 5.400000 5.400000 29.160000
154 1534503695 5.400000 -1.000000 5.400000 5.400000 29.160000
154 1534503694 5.400000 -1.000000 5.400000 5.400000 29.160000
154 1534503693 5.800000 -1.000000 5.800000 5.800000 33.640000
154 1534503692 5.800000 -1.000000 5.800000 5.800000 33.640000
154 1534503691 5.800000 -1.000000 5.800000 5.800000 33.640000
154 1534503690 5.800000 -1.000000 5.800000 5.800000 33.640000
154 1534503689 5.800000 -1.000000 5.800000 5.800000 33.640000
154 1534503688 4.800000 -1.000000 4.800000 4.800000 23.040000
154 1534503687 4.800000 -1.000000 4.800000 4.800000 23.040000
154 1534503686 4.800000 -1.000000 4.800000 4.800000 23.040000
154 1534503685 4.800000 -1.000000 4.800000 4.800000 23.040000
154 1534503684 4.800000 -1.000000 4.800000 4.800000 23.040000
154 1534503683 5.800000 -1.000000 5.800000 5.800000 33.640000
154 1534503682 5.800000 -1.000000 5.800000 5.800000 33.640000
149 1534503783 55.800000 -1.000000 55.800000 55.800000 3113.640000
149 1534503782 55.800000 -1.000000 55.800000 55.800000 3113.640000
149 1534503781 55.800000 -1.000000 55.800000 55.800000 3113.640000
149 1534503780 55.800000 -1.000000 55.800000 55.800000 3113.640000
149 1534503779 55.800000 -1.000000 55.800000 55.800000 3113.640000
149 1534503773 98.200000 -1.000000 98.200000 98.200000 9643.240000
149 1534503772 98.200000 -1.000000 98.200000 98.200000 9643.240000
149 1534503771 98.200000 -1.000000 98.200000 98.200000 9643.240000
149 1534503770 98.200000 -1.000000 98.200000 98.200000 9643.240000
